Data;Hora;Irradiacao
12022020;12;802.9
12022020;13;1577
12022020;14;2046
12022020;15;2431
12022020;16;2353
12022020;17;2670
12022020;18;178.7
12022020;19;267.8
12022020;20;569.7
12022020;21;457.4
12022020;22;70.51
12022020;23;5.833
13022020;0;1.245
13022020;1;0.005
13022020;2;0.002
13022020;3;0
13022020;4;0
13022020;5;0
13022020;6;0
13022020;7;0
13022020;8;0
13022020;9;0.006
13022020;10;32.17
13022020;11;246.7
13022020;12;877.3
13022020;13;1796
13022020;14;2320
13022020;15;1898
13022020;16;2143
13022020;17;3473
13022020;18;648.7
13022020;19;1317
13022020;20;808.2
13022020;21;365.4
13022020;22;36.08
13022020;23;4.270
14022020;0;2.185
14022020;1;1.808
14022020;2;0
14022020;3;0
14022020;4;0
14022020;5;0
14022020;6;0
14022020;7;0
14022020;8;0
14022020;9;0
14022020;10;35.04
14022020;11;310.3
14022020;12;949.8
14022020;13;1788
14022020;14;1920
14022020;15;890.3
14022020;16;895
14022020;17;1128
14022020;18;1026
14022020;19;756.4
14022020;20;381.8
14022020;21;188.7
14022020;22;22.05
14022020;23;1.183
15022020;0;0.486
15022020;1;0
15022020;2;0.666
15022020;3;0
15022020;4;0
15022020;5;0.005
15022020;6;0
15022020;7;0
15022020;8;0
15022020;9;0
15022020;10;22.36
15022020;11;189.9
15022020;12;899
15022020;13;1337
15022020;14;2052
15022020;15;2778
15022020;16;3218
15022020;17;3883
15022020;18;995.3
15022020;19;57.4
15022020;20;63.55
15022020;21;62.38
15022020;22;17.89
15022020;23;3.397
16022020;0;0.943
16022020;1;0.131
16022020;2;0.046
16022020;3;0.651
16022020;4;0
16022020;5;0
16022020;6;0
16022020;7;0
16022020;8;0
16022020;9;0
16022020;10;58.91
16022020;11;440.7
16022020;12;782.3
16022020;13;2228
16022020;14;1210
16022020;15;603
16022020;16;404.8
16022020;17;956.7
16022020;18;652.6
16022020;19;889.6
16022020;20;636.5
16022020;21;239.4
16022020;22;21.05
16022020;23;1.662
17022020;0;0.274
17022020;1;0.002
17022020;2;0
17022020;3;0
17022020;4;0
17022020;5;0
17022020;6;0
17022020;7;0
17022020;8;0.004
17022020;9;0.08
17022020;10;20.48
17022020;11;193.7
17022020;12;950.7
17022020;13;1654
17022020;14;853.4
17022020;15;1675
17022020;16;2471
17022020;17;1620
17022020;18;131.1
17022020;19;130.8
17022020;20;184.1
17022020;21;131.4
17022020;22;28.62
17022020;23;4.907
18022020;0;1.538
18022020;1;0.621
18022020;2;0.549
18022020;3;1.203
18022020;4;0.685
18022020;5;0.995
18022020;6;0.13
18022020;7;0.016
18022020;8;0
18022020;9;0
18022020;10;29.71
18022020;11;228.9
18022020;12;1110
18022020;13;2109
18022020;14;2171
18022020;15;1415
18022020;16;1694
18022020;17;2812
18022020;18;405.4
18022020;19;157.4
18022020;20;115.8
18022020;21;61.11
18022020;22;16.29
18022020;23;3.589
19022020;0;1.354
19022020;1;0.541
19022020;2;0.021
19022020;3;0
19022020;4;0
19022020;5;0
19022020;6;0
19022020;7;0
19022020;8;0
19022020;9;0
19022020;10;26.55
19022020;11;216.2
19022020;12;861.6
19022020;13;1037
19022020;14;1345
19022020;15;2622
19022020;16;803.8
19022020;17;916.6
19022020;18;382.9
19022020;19;374.4
19022020;20;263.8
19022020;21;203
19022020;22;29.32
19022020;23;2.432
20022020;0;0.077
20022020;1;0
20022020;2;0
20022020;3;0
20022020;4;0
20022020;5;0
20022020;6;0
20022020;7;0
20022020;8;0
20022020;9;0
20022020;10;5.503
20022020;11;81.1
20022020;12;223.2
20022020;13;189
20022020;14;220.8
20022020;15;231
20022020;16;345.1
20022020;17;389.8
20022020;18;424.2
20022020;19;388
20022020;20;370.4
20022020;21;142.1
20022020;22;17.34
20022020;23;5.881
21022020;0;5.499
21022020;1;1.991
21022020;2;1.002
21022020;3;0.118
21022020;4;0.011
21022020;5;0
21022020;6;0
21022020;7;0
21022020;8;0
21022020;9;0
21022020;10;13.71
21022020;11;181.4
21022020;12;444.2
21022020;13;992.3
21022020;14;704.3
21022020;15;597.5
21022020;16;1151
21022020;17;738.1
21022020;18;759.5
21022020;19;1341
21022020;20;425.3
21022020;21;351.7
21022020;22;35.05
21022020;23;6.899
22022020;0;4.737
22022020;1;3.768
22022020;2;1.333
22022020;3;0.336
22022020;4;0
22022020;5;0
22022020;6;0
22022020;7;0.062
22022020;8;0
22022020;9;0
22022020;10;19.38
22022020;11;201.2
22022020;12;468.7
22022020;13;759.5
22022020;14;1149
22022020;15;1410
22022020;16;2468
22022020;17;1392
22022020;18;1011
22022020;19;804.9
22022020;20;749.2
22022020;21;529.9
22022020;22;49.97
22022020;23;5.607
23022020;0;4.455
23022020;1;1.395
23022020;2;0.384
23022020;3;0
23022020;4;0.008
23022020;5;0
23022020;6;0
23022020;7;0.479
23022020;8;0.118
23022020;9;0
23022020;10;14.02
23022020;11;285.6
23022020;12;1391
23022020;13;1751
23022020;14;2236
23022020;15;2391
23022020;16;2364
23022020;17;3433
23022020;18;2098
23022020;19;1918
23022020;20;1124
23022020;21;342.7
23022020;22;36.64
23022020;23;4.208
24022020;0;1.055
24022020;1;0.516
24022020;2;0
24022020;3;0.343
24022020;4;0.1
24022020;5;0.047
24022020;6;0.457
24022020;7;0.237
24022020;8;0.044
24022020;9;0.009
24022020;10;34.04
24022020;11;262.9
24022020;12;945.5
24022020;13;1985
24022020;14;2264
24022020;15;2715
24022020;16;2095
24022020;17;1299
24022020;18;1324
24022020;19;1072
24022020;20;657.9
24022020;21;240.1
24022020;22;36.07
24022020;23;3.045
25022020;0;0.531
25022020;1;0
25022020;2;0
25022020;3;0
25022020;4;0
25022020;5;0
25022020;6;0
25022020;7;0
25022020;8;0
25022020;9;0
25022020;10;18.8
25022020;11;292.2
25022020;12;674.4
25022020;13;1492
25022020;14;1420
25022020;15;755
25022020;16;2638
25022020;17;1007
25022020;18;92.2
25022020;19;73.26
25022020;20;104.9
25022020;21;66.25
25022020;22;16.52
25022020;23;3.632
26022020;0;0.731
26022020;1;0.153
26022020;2;0.135
26022020;3;0.444
26022020;4;0.235
26022020;5;0.111
26022020;6;0.02
26022020;7;0
26022020;8;0
26022020;9;0
26022020;10;9.220
26022020;11;110.3
26022020;12;372.9
26022020;13;617.5
26022020;14;623.2
26022020;15;1104
26022020;16;836.1
26022020;17;903.3
26022020;18;515.4
26022020;19;802.6
26022020;20;367.7
26022020;21;43.61
26022020;22;13.93
26022020;23;2.668
27022020;0;1.539
27022020;1;0.405
27022020;2;0.661
27022020;3;2.264
27022020;4;1.532
27022020;5;0.245
27022020;6;0.263
27022020;7;0.454
27022020;8;0
27022020;9;0.006
27022020;10;8.015
27022020;11;79.73
27022020;12;177.8
27022020;13;724.3
27022020;14;1605
27022020;15;1822
27022020;16;738.4
27022020;17;1340
27022020;18;910.7
27022020;19;1182
27022020;20;1302
27022020;21;580.1
27022020;22;59.7
27022020;23;5.129
28022020;0;0.52
28022020;1;1.934
28022020;2;0.387
28022020;3;0.005
28022020;4;0.373
28022020;5;0.285
28022020;6;0.472
28022020;7;0.218
28022020;8;0.002
28022020;9;0.024
28022020;10;19.31
28022020;11;179.4
28022020;12;571.8
28022020;13;1331
28022020;14;1749
28022020;15;1355
28022020;16;476.6
28022020;17;1304
28022020;18;705.2
28022020;19;408.9
28022020;20;264.1
28022020;21;69.77
28022020;22;13.77
28022020;23;2.922
29022020;0;1.895
29022020;1;0.566
29022020;2;1.883
29022020;3;0.601
29022020;4;0.352
29022020;5;0.622
29022020;6;0.42
29022020;7;0.097
29022020;8;0
29022020;9;0
29022020;10;5.528
29022020;11;80.69
29022020;12;280.3
29022020;13;509.7
29022020;14;1300
29022020;15;1493
29022020;16;1359
29022020;17;1951
29022020;18;1338
29022020;19;1026
29022020;20;397.7
29022020;21;153.4
29022020;22;38.29
29022020;23;7.416
01032020;0;1.455
01032020;1;0.399
01032020;2;0.003
01032020;3;1.220
01032020;4;0
01032020;5;0.199
01032020;6;0.867
01032020;7;0
01032020;8;0.117
01032020;9;0.001
01032020;10;41.85
01032020;11;325.5
01032020;12;928.6
01032020;13;1702
01032020;14;2353
01032020;15;2349
01032020;16;3707
01032020;17;3664
01032020;18;2703
01032020;19;1557
01032020;20;1328
01032020;21;434.7
01032020;22;47.46
01032020;23;3.253
02032020;0;3.044
02032020;1;1.620
02032020;2;0.292
02032020;3;0.032
02032020;4;0
02032020;5;0
02032020;6;0.044
02032020;7;0.015
02032020;8;0.034
02032020;9;0
02032020;10;63.81
02032020;11;419
02032020;12;741
02032020;13;1729
02032020;14;1941
02032020;15;2196
02032020;16;2606
02032020;17;303.2
02032020;18;518.3
02032020;19;746.7
02032020;20;393.8
02032020;21;154.1
02032020;22;23.84
02032020;23;3.375
03032020;0;0.123
03032020;1;0.221
03032020;2;0.061
03032020;3;0.334
03032020;4;0.066
03032020;5;0.064
03032020;6;0
03032020;7;0
03032020;8;0
03032020;9;0.013
03032020;10;26.73
03032020;11;211.6
03032020;12;782
03032020;13;1127
03032020;14;1006
03032020;15;2003
03032020;16;241.7
03032020;17;372.9
03032020;18;403.6
03032020;19;327.9
03032020;20;259.4
03032020;21;110.5
03032020;22;15.92
03032020;23;3.707
04032020;0;1.624
04032020;1;1.294
04032020;2;0.881
04032020;3;0.504
04032020;4;0.146
04032020;5;0.359
04032020;6;0
04032020;7;0
04032020;8;0
04032020;9;0
04032020;10;6.413
04032020;11;100.9
04032020;12;305
04032020;13;616.3
04032020;14;740
04032020;15;1048
04032020;16;2524
04032020;17;2898
04032020;18;1334
04032020;19;1339
04032020;20;1134
04032020;21;184.3
04032020;22;37.13
04032020;23;0.091
05032020;0;0
05032020;1;0
05032020;2;0
05032020;3;0
05032020;4;0
05032020;5;0
05032020;6;0
05032020;7;0
05032020;8;0
05032020;9;0
05032020;10;31.42
05032020;11;289.1
05032020;12;1133
05032020;13;2369
05032020;14;2576
05032020;15;2748
05032020;16;3189
05032020;17;2642
05032020;18;2260
05032020;19;2264
05032020;20;1426
05032020;21;469.8
05032020;22;33.71
05032020;23;0.134
06032020;0;0
06032020;1;0
06032020;2;0
06032020;3;0
06032020;4;0
06032020;5;0
06032020;6;0
06032020;7;0
06032020;8;0
06032020;9;0
06032020;10;34.66
06032020;11;365.6
06032020;12;1049
06032020;13;1388
06032020;14;981.7
06032020;15;560
06032020;16;1746
06032020;17;3423
06032020;18;884
06032020;19;272.4
06032020;20;420.4
06032020;21;105.7
06032020;22;14.53
06032020;23;2.970
07032020;0;1.094
07032020;1;0.071
07032020;2;0
07032020;3;0.463
07032020;4;2.390
07032020;5;0.211
07032020;6;1.371
07032020;7;0.347
07032020;8;0
07032020;9;0.004
07032020;10;11.39
07032020;11;44.71
07032020;12;176.1
07032020;13;388.9
07032020;14;185.8
07032020;15;90.79
07032020;16;150.1
07032020;17;226.6
07032020;18;283.1
07032020;19;302.1
07032020;20;258.5
07032020;21;180.6
07032020;22;23.84
07032020;23;4.411
08032020;0;3.190
08032020;1;2.206
08032020;2;0.84
08032020;3;0.638
08032020;4;0.247
08032020;5;0.179
08032020;6;0.039
08032020;7;0.024
08032020;8;0.002
08032020;9;0
08032020;10;37.26
08032020;11;261.4
08032020;12;825.3
08032020;13;1427
08032020;14;2175
08032020;15;1821
08032020;16;1132
08032020;17;199.5
08032020;18;326.7
08032020;19;771.4
08032020;20;713.2
08032020;21;197.1
08032020;22;32.28
09032020;1;1.858
09032020;2;1.564
09032020;3;0.864
09032020;4;1.106
09032020;5;0.864
09032020;6;0.48
09032020;7;0.149
09032020;8;0.238
09032020;9;0.133
09032020;10;2.992
09032020;11;14.56
09032020;12;75.61
09032020;13;297.6
09032020;14;533.7
09032020;15;1029
09032020;16;1474
09032020;17;1749
09032020;18;2213
09032020;19;1713
09032020;20;483.7
09032020;21;189
09032020;22;19.38
09032020;23;5.677
10032020;0;1.803
10032020;1;1.116
10032020;2;1.944
10032020;3;2.127
10032020;4;2.247
10032020;5;2.136
10032020;6;1.161
10032020;7;1.423
10032020;8;0.12
10032020;9;0.034
10032020;10;44.79
10032020;11;335.3
10032020;12;643.3
10032020;13;630.2
10032020;14;667.9
10032020;15;258.9
10032020;16;1245
10032020;17;386.1
10032020;18;321.8
10032020;19;487.6
10032020;20;214.5
10032020;21;170.5
10032020;22;323.2
10032020;23;691
11032020;0;892.7
11032020;1;635.2
11032020;2;460.9
11032020;3;343.3
11032020;4;385.5
11032020;5;198.8
11032020;6;192.9
11032020;7;216.1
11032020;8;133.9
11032020;9;11.74
11032020;10;5.414
11032020;11;8.907
11032020;12;42.8
11032020;13;82.8
12032020;13;
12032020;14;
12032020;15;
12032020;16;
12032020;17;
12032020;18;
12032020;19;
12032020;20;
12032020;21;
12032020;22;
12032020;23;
13032020;0;
13032020;1;
13032020;2;
13032020;3;
13032020;4;
13032020;5;
13032020;6;
13032020;7;
13032020;8;
13032020;9;
13032020;10;
13032020;11;
13032020;12;
25032020;13;425.2
25032020;14;1604
25032020;15;3379
25032020;16;2577
25032020;17;3359
25032020;18;2781
25032020;19;822.2
25032020;20;713
25032020;21;378.3
25032020;22;23.07
25032020;23;2.989
26032020;0;1.779
26032020;1;-1.17
26032020;2;-1.4
26032020;3;-1.06
26032020;4;-1.56
26032020;5;-2.48
26032020;6;-2.84
26032020;7;-2.62
26032020;8;-2.87
26032020;9;-2.68
26032020;10;27.7
26032020;11;217
26032020;12;656.4
26032020;13;924
26032020;14;1734
26032020;15;3110
26032020;16;3769
26032020;17;2845
26032020;18;3206
26032020;19;1018
26032020;20;477.7
26032020;21;160.6
26032020;22;18.5
27032020;0;-1.81
27032020;1;-3.26
27032020;2;-3.02
27032020;3;-2.73
27032020;4;0.144
27032020;5;-1.7
27032020;6;-0.49
27032020;7;-2.47
27032020;8;-3.09
27032020;9;-3.16
27032020;10;44.31
27032020;11;403.7
27032020;12;905.4
27032020;13;1063
27032020;14;1690
27032020;15;3128
27032020;16;2315
27032020;17;3332
27032020;18;1454
27032020;19;345
27032020;20;311.1
27032020;21;121
27032020;22;16.48
27032020;23;1.790
28032020;0;-0.37
28032020;1;-0.69
28032020;2;-1.39
28032020;3;-1.99
28032020;4;-1.99
28032020;5;-2.39
28032020;6;-2.19
28032020;7;-1.45
28032020;8;-2.8
28032020;9;-3.27
28032020;10;38.55
28032020;11;404
28032020;12;1113
28032020;13;1409
28032020;14;2178
28032020;15;2336
28032020;16;2246
28032020;17;2061
28032020;18;1537
28032020;19;865.9
28032020;20;273.3
28032020;21;57.29
28032020;22;7.684
28032020;23;2.396
29032020;0;1.173
29032020;1;-0.44
29032020;2;-1.54
29032020;3;-2.02
29032020;4;-2.3
29032020;5;-2.26
29032020;6;-3.03
29032020;7;-3.52
29032020;8;-3.57
29032020;9;-3.54
29032020;10;38.15
29032020;11;323.5
29032020;12;1043
29032020;13;1564
29032020;14;2106
29032020;15;2970
29032020;16;3513
29032020;17;938
29032020;18;143.1
29032020;19;237.6
29032020;20;176.9
29032020;21;136.3
29032020;22;15.86
29032020;23;3.093
30032020;0;1.527
30032020;1;0.328
30032020;2;-1.61
30032020;3;-2.62
30032020;4;-3.09
30032020;5;-3.23
30032020;6;-2.79
30032020;7;-2.97
30032020;8;-3.13
30032020;9;-3.23
30032020;10;37.65
30032020;11;283
30032020;12;1183
30032020;13;1735
30032020;14;1549
30032020;15;1481
30032020;16;3503
30032020;17;1583
30032020;18;1708
30032020;19;1457
30032020;20;420.8
30032020;21;84.12
30032020;23;5.003
31032020;2;-1.31
31032020;3;-1.55
31032020;4;-2.08
31032020;5;-2.88
31032020;6;-2.59
31032020;7;-3.12
31032020;8;-3.4
31032020;9;-3.33
31032020;10;57.75
31032020;11;345.8
31032020;12;843.4
31032020;13;1230
31032020;14;1656
31032020;15;2212
31032020;16;2604
31032020;17;1395
31032020;18;2935
31032020;19;1586
31032020;20;98.61
31032020;21;19.7
31032020;22;4.454
31032020;23;2.285
01042020;0;0.925
01042020;1;0.022
01042020;2;-0.6
01042020;3;-1.55
01042020;4;-2.18
01042020;5;-1.81
01042020;6;-2
01042020;7;-2.52
01042020;8;-3.29
01042020;9;-3.32
01042020;10;51.75
01042020;11;480.6
01042020;12;1222
01042020;13;1407
01042020;14;2189
01042020;15;1530
01042020;16;761.9
01042020;17;1068
01042020;18;697.2
01042020;19;162
01042020;20;237
01042020;21;132.1
01042020;22;14.62
01042020;23;3.957
02042020;0;1.044
02042020;1;-2.98
02042020;2;-2.52
02042020;3;-3.32
02042020;4;-3.49
02042020;5;-3.28
02042020;6;-3.53
02042020;7;-3.54
02042020;8;-3.35
02042020;9;-2.87
02042020;10;36.87
02042020;11;318.6
02042020;12;622.7
02042020;13;1360
02042020;14;1311
02042020;15;2527
02042020;16;1992
02042020;17;1329
02042020;18;504
02042020;19;307.2
02042020;20;381.9
02042020;21;141.8
02042020;22;11.98
02042020;23;-0.9
03042020;0;-1.97
03042020;1;-0.33
03042020;2;-2.67
03042020;3;-3.4
03042020;4;-3.27
03042020;5;-3.39
03042020;6;-3.43
03042020;7;-3.57
03042020;8;-3.56
03042020;9;-3.59
03042020;10;32.76
03042020;11;396.7
03042020;12;960.4
03042020;13;1663
03042020;14;1435
03042020;15;1936
03042020;16;419.9
03042020;17;784
03042020;18;1162
03042020;19;1027
03042020;20;663.9
03042020;21;195.8
03042020;22;8.370
03042020;23;3.618
04042020;0;2.908
04042020;1;0.687
04042020;2;-0.66
04042020;3;-0.77
04042020;4;-1.73
04042020;5;-3.19
04042020;6;-3.3
04042020;7;-3.59
04042020;8;-3
04042020;9;-2.83
04042020;10;32.87
04042020;11;524.2
04042020;12;1172
04042020;13;2065
04042020;14;2557
04042020;15;1872
04042020;16;2830
04042020;17;535.4
04042020;18;267.5
04042020;19;186.9
04042020;20;183.3
04042020;21;136.5
04042020;22;10.61
04042020;23;3.471
05042020;0;0.75
05042020;1;-1.44
05042020;2;-1.85
05042020;3;-1.92
05042020;4;-2.13
05042020;5;-2.79
05042020;6;-2.49
05042020;7;-3.44
05042020;8;-3.02
05042020;9;-3.58
05042020;10;59.78
05042020;11;640.8
05042020;12;1488
05042020;13;2319
05042020;14;2183
05042020;15;2310
05042020;16;1856
05042020;17;1921
05042020;18;1975
05042020;19;326.2
05042020;20;23.98
05042020;21;9.043
05042020;22;2.518
05042020;23;0.355
06042020;0;-0.61
06042020;1;-1.39
06042020;2;-2.27
06042020;3;-2.79
06042020;4;-3.1
06042020;5;-3.54
06042020;6;-3.07
06042020;7;-2.11
06042020;8;-3.37
06042020;9;-3.6
06042020;10;45.79
06042020;11;396.1
06042020;12;823.9
06042020;13;1748
06042020;14;1879
06042020;15;2281
06042020;16;2055
06042020;17;2895
06042020;18;106.5
06042020;19;99.67
06042020;20;244.3
06042020;21;179.1
06042020;22;17.31
06042020;23;2.626
07042020;0;-0.14
07042020;1;0.731
07042020;2;-0.35
07042020;3;-2.61
07042020;4;-2.65
07042020;5;-3.34
07042020;6;-2.64
07042020;7;-1.89
07042020;8;2.689
07042020;9;-3.02
07042020;10;48.15
07042020;11;462.6
07042020;12;865.3
07042020;13;2124
07042020;14;2839
07042020;15;3298
07042020;16;3082
07042020;17;2661
07042020;18;1806
07042020;19;74.26
07042020;20;59.43
07042020;21;46.93
07042020;22;6.783
07042020;23;2.479
08042020;0;0.318
08042020;1;-1.06
08042020;2;-2.22
08042020;3;-1.91
08042020;4;-2.49
08042020;5;-1.96
08042020;6;-2.86
08042020;7;-2.84
08042020;8;-2.91
08042020;9;-3.55
08042020;10;39
08042020;11;248.2
08042020;12;703.3
08042020;13;1729
08042020;14;813.9
08042020;15;316.8
08042020;16;953.5
08042020;17;1822
08042020;18;506.9
08042020;19;562.8
08042020;20;205.9
08042020;21;77.25
08042020;22;9.621
08042020;23;2.238
09042020;0;1.255
09042020;1;0.728
09042020;2;0.184
09042020;3;-0.77
09042020;4;-1.39
09042020;5;-1.25
09042020;6;-1.65
09042020;7;-2.12
09042020;8;-2.56
09042020;9;-2.92
09042020;10;58.98
09042020;11;587.3
09042020;12;1359
09042020;13;2086
09042020;14;1863
09042020;15;2655
09042020;16;2547
09042020;17;1507
09042020;18;2001
09042020;19;562.7
09042020;20;240.4
09042020;21;125.9
09042020;22;13.12
09042020;23;2.940
10042020;0;0.214
10042020;1;-0.49
10042020;2;-1.17
10042020;3;-2
10042020;4;-2.29
10042020;5;-1.59
10042020;6;-3
10042020;7;-2.42
10042020;8;-3.35
10042020;9;-3.45
10042020;10;33.27
10042020;11;291.4
10042020;12;314.4
10042020;13;388.8
10042020;14;783.3
10042020;15;928.6
10042020;16;1407
10042020;17;1496
10042020;18;1474
10042020;19;2040
10042020;20;790.1
10042020;21;103.6
10042020;22;8.588
10042020;23;1.011
11042020;0;-1.36
11042020;1;-2.33
11042020;2;-2.95
11042020;3;-3.12
11042020;4;-2.88
11042020;5;-2.43
11042020;6;-2.47
11042020;7;-3.38
11042020;8;-3.14
11042020;9;-3.56
11042020;10;30.56
11042020;11;337.2
11042020;12;1291
11042020;13;1663
11042020;14;1634
11042020;15;2860
11042020;16;2337
11042020;17;2973
11042020;18;530.8
11042020;19;347.4
11042020;20;150
11042020;21;15.11
11042020;22;2.935
11042020;23;0.381
12042020;0;0.556
12042020;1;-0.62
12042020;2;-1.42
12042020;3;-2.2
12042020;4;-2.68
12042020;5;-2.8
12042020;6;-3.28
12042020;7;-3.53
12042020;8;-3.59
12042020;9;-3.58
12042020;10;37.3
12042020;11;392.3
12042020;12;1120
12042020;13;1382
12042020;14;1553
12042020;15;1102
12042020;16;597.4
12042020;17;685.5
12042020;18;1024
12042020;19;292.4
12042020;20;178.2
12042020;21;103.9
12042020;22;11.11
12042020;23;3.941
13042020;0;1.389
13042020;1;-0.64
13042020;2;-1.32
13042020;3;-2.92
13042020;4;-2.49
13042020;5;-3.01
13042020;6;-2.57
13042020;7;-3.25
13042020;8;-3.53
13042020;9;-3.59
13042020;10;51.97
13042020;11;388.7
13042020;12;992.8
13042020;13;1705
13042020;14;2153
13042020;15;2494
13042020;16;1868
13042020;17;2324
13042020;18;2939
13042020;19;2331
13042020;20;1075
13042020;21;386.7
13042020;22;23.59
13042020;23;2.505
14042020;0;-2.14
14042020;1;-1.15
14042020;2;-1.03
14042020;3;-2.07
14042020;4;-2.32
14042020;5;-2.22
14042020;6;-2.36
14042020;7;-0.67
14042020;8;-0.52
14042020;9;-1.65
14042020;10;8.850
14042020;11;56.19
14042020;12;301.9
14042020;13;506.6
14042020;14;856.3
14042020;15;770.4
14042020;16;286.6
14042020;17;373.2
14042020;18;375.8
14042020;19;378.8
14042020;20;240.2
14042020;21;90.27
14042020;22;13.3
14042020;23;2.141
15042020;0;0.576
15042020;1;-0.69
15042020;2;-1.73
15042020;3;-1.49
15042020;4;-2
15042020;5;-2.53
15042020;6;-2.06
15042020;7;-2.53
15042020;8;-2.4
15042020;9;-3.02
15042020;10;29.39
15042020;11;190.2
15042020;12;535.2
15042020;13;857.6
15042020;14;988.4
15042020;15;1214
15042020;16;979.7
15042020;17;601.6
15042020;18;823.8
15042020;19;1551
15042020;20;471.7
15042020;21;82.94
15042020;22;6.840
15042020;23;0.805
16042020;0;-0.15
16042020;1;-1.63
16042020;2;-2.41
16042020;3;-3.13
16042020;4;-3.2
16042020;5;-0.87
16042020;6;-0.95
16042020;7;-2.28
16042020;8;-2.57
16042020;9;-1.76
16042020;10;29.24
16042020;11;228.7
16042020;12;844.9
16042020;13;1874
16042020;14;1846
16042020;15;2260
16042020;16;3008
16042020;17;2353
16042020;18;1961
16042020;19;361.2
16042020;20;238
16042020;21;164.9
16042020;22;9.720
16042020;23;0.171
17042020;0;-1.03
17042020;1;-2.64
17042020;2;-2.71
17042020;3;-3.44
17042020;4;-2.83
17042020;5;-2.88
17042020;6;-2.22
17042020;7;-3.6
17042020;8;-2.75
17042020;9;-3.26
17042020;10;2.997
17042020;11;1.659
17042020;12;7.691
17042020;13;51.25
17042020;14;427.7
17042020;15;626.9
17042020;16;473.2
17042020;17;717.3
17042020;18;948.7
17042020;19;812.4
17042020;20;420.8
17042020;21;142.4
17042020;22;11.7
17042020;23;1.283
18042020;0;-1.41
18042020;1;-2.18
18042020;2;-0.82
18042020;3;-1.48
18042020;4;-1.78
18042020;5;-2.98
18042020;6;-2.08
18042020;7;-2.62
18042020;8;-3.17
18042020;9;-3.07
18042020;10;48.6
18042020;11;375.1
18042020;12;1052
18042020;13;2221
18042020;14;2101
18042020;15;3269
18042020;16;3646
18042020;17;777.5
18042020;18;270.3
18042020;19;243
18042020;20;217.5
18042020;21;124.4
18042020;22;16.89
18042020;23;2.876
19042020;0;-0.26
19042020;1;-0.14
19042020;2;-1.1
19042020;3;-0.44
19042020;4;-0.91
19042020;5;-2.78
19042020;6;-2.89
19042020;7;-3.3
19042020;8;-3.08
19042020;9;-3.58
19042020;10;66.57
19042020;11;375.1
19042020;12;890.5
19042020;13;1105
19042020;14;2281
19042020;15;2819
19042020;16;2598
19042020;17;1953
19042020;18;804.4
19042020;19;858.6
19042020;20;303.3
19042020;21;135.4
19042020;22;10.55
19042020;23;2.982
20042020;0;2.106
20042020;1;0.882
20042020;2;1.015
20042020;3;0.293
20042020;4;-0.16
20042020;5;-2.18
20042020;6;-1.89
20042020;7;-3.22
20042020;8;-3.59
20042020;9;-3.6
20042020;10;39.36
20042020;11;193.3
20042020;12;1076
20042020;13;1707
20042020;14;2698
20042020;15;3155
20042020;16;1951
20042020;17;2379
20042020;18;874.8
20042020;19;742.8
20042020;20;801.4
20042020;21;339.8
20042020;22;9.950
20042020;23;-3.28
21042020;0;-3.35
21042020;1;-3.49
21042020;2;-3.57
21042020;3;-3.38
21042020;4;-3.58
21042020;5;-3.43
21042020;6;-3.16
21042020;7;-3.22
21042020;8;-3.14
21042020;9;-2.86
21042020;10;59.98
21042020;11;396.7
21042020;12;906.6
21042020;13;1626
21042020;14;2703
21042020;15;2381
21042020;16;1914
21042020;17;3090
21042020;18;2715
21042020;19;2306
21042020;20;1157
21042020;21;113
21042020;22;5.752
21042020;23;-1.74
22042020;0;-2.81
22042020;1;-3.51
22042020;2;-3.47
22042020;3;-2.98
22042020;4;-1.68
22042020;5;-1.06
22042020;6;-2.33
22042020;7;-3.18
22042020;8;-3.19
22042020;9;-3.01
22042020;10;32.59
22042020;11;199.8
22042020;12;673.2
22042020;13;1379
22042020;14;1255
22042020;15;2324
22042020;16;2495
22042020;17;2818
22042020;18;2238
22042020;19;1328
22042020;20;932.2
22042020;21;184.9
22042020;22;10.18
22042020;23;-1.25
23042020;0;-3.03
23042020;1;-1.06
23042020;2;1.731
23042020;3;-0.53
23042020;4;-1.63
23042020;5;-2.56
23042020;6;-2.71
23042020;7;-3.51
23042020;8;-3.55
23042020;9;-3.13
23042020;10;50.18
23042020;11;273.6
23042020;12;699.4
23042020;13;1252
23042020;14;2707
23042020;15;2782
23042020;16;2662
23042020;17;3376
23042020;18;2764
23042020;19;2072
23042020;20;1052
23042020;21;196.9
23042020;22;12.59
23042020;23;-2.33
24042020;0;-2.29
24042020;1;-3.6
24042020;2;-2.75
24042020;3;-2.37
24042020;4;-2.9
24042020;5;-3.43
24042020;6;-3.52
24042020;7;-3.6
24042020;8;-3.6
24042020;9;-3.6
24042020;10;51.62
24042020;11;554.5
24042020;12;1233
24042020;13;600
24042020;14;903.5
24042020;15;2398
24042020;16;1673
24042020;17;1869
24042020;18;2416
24042020;19;1766
24042020;20;1057
24042020;21;87.95
24042020;22;6.633
24042020;23;2.071
25042020;0;0.295
25042020;1;-0.9
25042020;2;-1.94
25042020;3;-3.37
25042020;4;-3.51
25042020;5;-3.46
25042020;6;-3.38
25042020;7;-3.35
25042020;8;-3.44
25042020;9;-3.48
25042020;10;67.5
25042020;11;351.6
25042020;12;1055
25042020;13;1602
